timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,service,value
2024-07-05 06:03:00.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:05.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:10.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:15.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:20.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:25.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,0.0
2024-07-05 06:03:30.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,3.729072332382202
2024-07-05 06:03:35.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,1672.6564395427704
2024-07-05 06:03:40.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,2244.38129901886
2024-07-05 06:03:45.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,2784.4873847961426
2024-07-05 06:03:50.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,2863.8538343906403
2024-07-05 06:03:55.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,2932.562354326248
2024-07-05 06:04:00.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,3265.484479188919
2024-07-05 06:04:05.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,4909.1265251636505
2024-07-05 06:04:10.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5147.184002161026
2024-07-05 06:04:15.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5382.071596622467
2024-07-05 06:04:20.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5407.622274637222
2024-07-05 06:04:25.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5627.652448654175
2024-07-05 06:04:30.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5627.715406179428
2024-07-05 06:04:35.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5644.3137419223785
2024-07-05 06:04:40.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5664.0031678676605
2024-07-05 06:04:45.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5725.257171154022
2024-07-05 06:04:50.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5767.5850212574005
2024-07-05 06:04:55.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5816.90692949295
2024-07-05 06:05:00.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5857.352165699005
2024-07-05 06:05:05.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5908.21906542778
2024-07-05 06:05:10.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5911.352518558502
2024-07-05 06:05:15.355999947,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,5973.405512332916
2024-07-05 06:05:20.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,6135.9138832092285
2024-07-05 06:05:25.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,6165.739146947861
2024-07-05 06:05:30.349999905,tgi_request_queue_duration_sum,http,10.130.4.216:8000,vllm-llama,fmaas-monitoring,vllm-llama-1,openshift-user-workload-monitoring/user-workload,vllm-llama,6189.230247020721
