timestamp,__name__,endpoint,instance,job,namespace,pod,prometheus,service,value
2024-07-15 03:44:00.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:05.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:10.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:15.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:20.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:25.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:30.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:35.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:40.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:45.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:50.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:44:55.836999893,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:45:00.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:45:05.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,133.0
2024-07-15 03:45:10.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,214.0
2024-07-15 03:45:15.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,214.0
2024-07-15 03:45:20.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:25.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:30.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:35.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:40.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:45.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:50.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
2024-07-15 03:45:55.825000048,tgi_request_max_new_tokens_count,http,10.128.4.30:3000,tgis-bam,fmaas-monitoring,llama3,openshift-user-workload-monitoring/user-workload,tgis-bam,215.0
