timestamp,__name__,endpoint,instance,job,method,namespace,pod,prometheus,service,value
2024-05-20 16:09:56.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,70.0
2024-05-20 16:10:01.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,154.0
2024-05-20 16:10:06.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,199.0
2024-05-20 16:10:11.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,242.0
2024-05-20 16:10:16.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,276.0
2024-05-20 16:10:21.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,306.0
2024-05-20 16:10:26.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,323.0
2024-05-20 16:10:31.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,347.0
2024-05-20 16:10:36.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,370.0
2024-05-20 16:10:41.552000046,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,393.0
2024-05-20 16:10:46.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,416.0
2024-05-20 16:10:51.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,439.0
2024-05-20 16:10:56.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,460.0
2024-05-20 16:11:01.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,481.0
2024-05-20 16:11:06.548000097,tgi_batch_inference_batch_size_count,http,10.128.2.43:3000,tgis-bam,next_token,fmaas-monitoring,llama3-mig3g-40gb,openshift-user-workload-monitoring/user-workload,tgis-bam,502.0
